"Symbol: CLV25",,,,,,"Study: VOL (LikeMain)",
"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2023-04-05,67.44,67.44,67.44,67.44,0.09999999999999432,100,1414
2023-04-06,67.3,67.3,67.3,67.3,-0.14000000000000057,100,1414
2023-04-10,67.04,67.04,67.04,67.04,-0.2599999999999909,,1414
2023-04-11,67.82,67.82,67.82,67.82,0.7799999999999869,10,1424
2023-04-12,68.77,68.77,68.77,68.77,0.9500000000000028,,1424
2023-04-13,68.7,68.7,68.7,68.7,-0.06999999999999318,,1424
2023-04-14,68.91,68.91,68.91,68.91,0.20999999999999375,,1424
2023-04-17,68.47,68.47,68.47,68.47,-0.4399999999999977,,1424
2023-04-18,68.77,68.77,68.77,68.77,0.29999999999999716,,1424
2023-04-19,67.94,67.94,67.94,67.94,-0.8299999999999983,,1424
2023-04-20,66.94,66.94,66.94,66.94,-1,101,1482
2023-04-21,68.15,68.15,68.15,68.15,1.210000000000008,,1482
2023-04-24,68.62,68.62,68.62,68.62,0.46999999999999886,,1482
2023-04-25,67.13,67.13,67.13,67.13,-1.490000000000009,,1482
2023-04-26,66.27,66.27,66.27,66.27,-0.8599999999999994,,1482
2023-04-27,66.09,66.09,66.09,66.09,-0.1799999999999926,,1482
2023-04-28,67.51,67.51,67.51,67.51,1.4200000000000017,,1482
2023-05-01,66.68,66.68,66.68,66.68,-0.8299999999999983,,1482
